Date,Close,Open,High,Low,DAXClose,SPClose,DFFR,EURINF,USAINF,GERLTINT,EURLTINT,USACPI,USAUNEMP
8/21/2013,1.3357,1.3416,1.3428,1.3335,8285.410156,1642.8,0.08,1.3,1.5,1.73,3.06,1.8,7.2
8/22/2013,1.3356,1.3355,1.3375,1.3299,8397.889648,1656.96,0.09,1.3,1.5,1.73,3.06,1.8,7.2
8/23/2013,1.3382,1.3356,1.341,1.3333,8416.990234,1663.5,0.08,1.3,1.5,1.73,3.06,1.8,7.2
8/26/2013,1.3369,1.3382,1.3394,1.3356,8435.150391,1656.78,0.08,1.3,1.5,1.73,3.06,1.8,7.2
8/27/2013,1.3393,1.3368,1.34,1.3324,8242.55957,1630.48,0.07,1.3,1.5,1.73,3.06,1.8,7.2
8/28/2013,1.334,1.3393,1.3399,1.3306,8157.899902,1634.96,0.07,1.3,1.5,1.73,3.06,1.8,7.2
8/29/2013,1.3241,1.3339,1.3344,1.3219,8194.549805,1638.17,0.08,1.3,1.5,1.73,3.06,1.8,7.2
8/30/2013,1.3222,1.3243,1.3256,1.3175,8103.149902,1632.97,0.07,1.3,1.5,1.73,3.06,1.8,7.2
9/2/2013,1.3192,1.3234,1.3238,1.3184,8243.870117,1636.37,0.07,1.1,1.2,1.89,3.18,1.7,7.2
9/3/2013,1.317,1.3191,1.3198,1.3138,8180.709961,1639.77,0.09,1.1,1.2,1.89,3.18,1.7,7.2
9/4/2013,1.3209,1.3171,1.322,1.3156,8195.919922,1653.08,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/5/2013,1.312,1.3207,1.3223,1.311,8234.980469,1655.08,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/6/2013,1.318,1.3119,1.3189,1.3104,8275.669922,1655.17,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/9/2013,1.3255,1.3169,1.3281,1.3159,8276.320313,1671.71,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/10/2013,1.3268,1.3255,1.3276,1.323,8446.540039,1683.99,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/11/2013,1.3312,1.327,1.3327,1.3245,8495.730469,1689.13,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/12/2013,1.3299,1.331,1.3326,1.3261,8494,1683.42,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/13/2013,1.3294,1.3299,1.3323,1.3255,8509.419922,1687.99,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/16/2013,1.3334,1.3306,1.3386,1.3296,8613,1697.6,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/17/2013,1.3359,1.3334,1.3371,1.3326,8596.950195,1704.76,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/18/2013,1.3522,1.3359,1.3542,1.3338,8636.05957,1725.52,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/19/2013,1.353,1.3521,1.3569,1.35,8694.179688,1722.34,0.09,1.1,1.2,1.89,3.18,1.7,7.2
9/20/2013,1.3524,1.3531,1.355,1.3498,8675.730469,1709.91,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/23/2013,1.3493,1.3546,1.3556,1.3479,8635.290039,1701.84,0.09,1.1,1.2,1.89,3.18,1.7,7.2
9/24/2013,1.3474,1.3493,1.3519,1.3464,8664.599609,1697.42,0.09,1.1,1.2,1.89,3.18,1.7,7.2
9/25/2013,1.3526,1.3473,1.3538,1.3461,8665.629883,1692.77,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/26/2013,1.3489,1.3526,1.3529,1.3471,8664.099609,1698.67,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/27/2013,1.3522,1.3487,1.3565,1.3473,8661.509766,1691.75,0.08,1.1,1.2,1.89,3.18,1.7,7.2
9/30/2013,1.3526,1.348,1.3557,1.3468,8594.400391,1681.55,0.06,1.1,1.2,1.89,3.18,1.7,7.2
10/1/2013,1.3526,1.3528,1.359,1.3517,8689.139648,1695,0.08,0.7,1,1.76,2.98,1.7,7.2
10/2/2013,1.3579,1.3527,1.3609,1.3509,8629.419922,1693.87,0.07,0.7,1,1.76,2.98,1.7,7.2
10/3/2013,1.3618,1.3577,1.3646,1.3576,8626.194825,1678.66,0.08,0.7,1,1.76,2.98,1.7,7.2
10/4/2013,1.3558,1.3618,1.3632,1.3538,8622.969727,1690.5,0.08,0.7,1,1.76,2.98,1.7,7.2
10/7/2013,1.3582,1.3556,1.3592,1.3542,8591.580078,1676.12,0.08,0.7,1,1.76,2.98,1.7,7.2
10/8/2013,1.3573,1.3583,1.3609,1.3558,8555.889648,1655.45,0.08,0.7,1,1.76,2.98,1.7,7.2
10/9/2013,1.3524,1.3573,1.3605,1.3486,8516.69043,1656.4,0.09,0.7,1,1.76,2.98,1.7,7.2
10/10/2013,1.352,1.3524,1.3546,1.3488,8685.769531,1692.56,0.09,0.7,1,1.76,2.98,1.7,7.2
10/11/2013,1.3542,1.3519,1.3582,1.3517,8724.830078,1703.2,0.1,0.7,1,1.76,2.98,1.7,7.2
10/14/2013,1.3561,1.3544,1.3598,1.3542,8723.80957,1710.14,0.1,0.7,1,1.76,2.98,1.7,7.2
10/15/2013,1.3523,1.3561,1.3571,1.3479,8804.44043,1698.06,0.1,0.7,1,1.76,2.98,1.7,7.2
10/16/2013,1.3535,1.3523,1.3567,1.3472,8846,1721.54,0.11,0.7,1,1.76,2.98,1.7,7.2
10/17/2013,1.3676,1.3535,1.3681,1.3514,8811.980469,1733.15,0.1,0.7,1,1.76,2.98,1.7,7.2
10/18/2013,1.3685,1.3674,1.3704,1.3659,8865.099609,1744.5,0.1,0.7,1,1.76,2.98,1.7,7.2
10/21/2013,1.3683,1.3687,1.3691,1.3651,8867.219727,1744.66,0.09,0.7,1,1.76,2.98,1.7,7.2
10/22/2013,1.3781,1.3683,1.3794,1.3662,8947.459961,1754.67,0.08,0.7,1,1.76,2.98,1.7,7.2
10/23/2013,1.3777,1.3784,1.3794,1.3741,8919.860352,1746.38,0.08,0.7,1,1.76,2.98,1.7,7.2
10/24/2013,1.38,1.3776,1.3826,1.3764,8980.629883,1752.07,0.08,0.7,1,1.76,2.98,1.7,7.2
10/25/2013,1.3805,1.3801,1.3833,1.3774,8985.740234,1759.77,0.08,0.7,1,1.76,2.98,1.7,7.2
10/28/2013,1.3784,1.3803,1.3817,1.3775,8978.650391,1762.11,0.08,0.7,1,1.76,2.98,1.7,7.2
10/29/2013,1.3746,1.3784,1.3813,1.3735,9022.040039,1771.95,0.08,0.7,1,1.76,2.98,1.7,7.2
10/30/2013,1.3736,1.3745,1.3785,1.3696,9010.269531,1763.31,0.08,0.7,1,1.76,2.98,1.7,7.2
10/31/2013,1.3584,1.3737,1.374,1.3577,9033.919922,1756.54,0.07,0.7,1,1.76,2.98,1.7,7.2
11/1/2013,1.3487,1.3584,1.3592,1.3481,9007.830078,1761.64,0.08,0.9,1.2,1.68,2.89,1.7,6.9
11/4/2013,1.3516,1.3489,1.3527,1.3443,9037.230469,1767.93,0.08,0.9,1.2,1.68,2.89,1.7,6.9
11/5/2013,1.3474,1.3514,1.3523,1.3449,9009.110352,1762.97,0.08,0.9,1.2,1.68,2.89,1.7,6.9
11/6/2013,1.3512,1.3476,1.355,1.3468,9040.870117,1770.49,0.08,0.9,1.2,1.68,2.89,1.7,6.9
11/7/2013,1.342,1.3514,1.3529,1.3296,9081.030273,1747.15,0.08,0.9,1.2,1.68,2.89,1.7,6.9
11/8/2013,1.3371,1.342,1.3439,1.3317,9078.280273,1770.61,0.08,0.9,1.2,1.68,2.89,1.7,6.9
11/11/2013,1.3407,1.3361,1.3417,1.3344,9107.860352,1771.89,0.08,0.9,1.2,1.68,2.89,1.7,6.9
11/12/2013,1.3436,1.3407,1.3457,1.3359,9076.480469,1767.69,0.08,0.9,1.2,1.68,2.89,1.7,6.9
11/13/2013,1.3487,1.3436,1.3497,1.3392,9054.830078,1782,0.08,0.9,1.2,1.68,2.89,1.7,6.9
11/14/2013,1.3459,1.3489,1.3499,1.3419,9149.660156,1790.62,0.09,0.9,1.2,1.68,2.89,1.7,6.9
11/15/2013,1.3495,1.3458,1.3506,1.3432,9168.69043,1798.18,0.09,0.9,1.2,1.68,2.89,1.7,6.9
11/18/2013,1.3505,1.3502,1.3543,1.3475,9225.429688,1791.53,0.09,0.9,1.2,1.68,2.89,1.7,6.9
11/19/2013,1.3539,1.3505,1.3549,1.3488,9193.290039,1787.87,0.09,0.9,1.2,1.68,2.89,1.7,6.9
11/20/2013,1.3439,1.3539,1.3579,1.3417,9202.070313,1781.37,0.09,0.9,1.2,1.68,2.89,1.7,6.9
11/21/2013,1.3482,1.344,1.3487,1.3399,9196.080078,1795.85,0.09,0.9,1.2,1.68,2.89,1.7,6.9
11/22/2013,1.3558,1.3482,1.3558,1.3462,9219.040039,1804.76,0.09,0.9,1.2,1.68,2.89,1.7,6.9
11/25/2013,1.3516,1.355,1.3561,1.3491,9299.950195,1802.48,0.09,0.9,1.2,1.68,2.89,1.7,6.9
11/26/2013,1.3572,1.3517,1.3575,1.3514,9290.070313,1802.75,0.09,0.9,1.2,1.68,2.89,1.7,6.9
11/27/2013,1.3579,1.3571,1.3613,1.3557,9351.129883,1807.23,0.09,0.9,1.2,1.68,2.89,1.7,6.9
11/28/2013,1.3605,1.358,1.3619,1.3563,9387.370117,1806.52,0.09,0.9,1.2,1.68,2.89,1.7,6.9
11/29/2013,1.359,1.3605,1.3622,1.3579,9405.299805,1805.81,0.07,0.9,1.2,1.68,2.89,1.7,6.9
12/2/2013,1.3542,1.359,1.3617,1.3525,9401.959961,1800.9,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/3/2013,1.359,1.354,1.3613,1.3523,9223.400391,1795.15,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/4/2013,1.3594,1.3589,1.3605,1.3528,9140.629883,1792.81,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/5/2013,1.3668,1.3594,1.3678,1.3542,9084.950195,1785.03,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/6/2013,1.3706,1.3668,1.3708,1.363,9172.410156,1805.09,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/9/2013,1.3739,1.372,1.3747,1.3694,9195.169922,1808.37,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/10/2013,1.3761,1.3738,1.3797,1.3733,9114.44043,1802.62,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/11/2013,1.3786,1.376,1.3811,1.3739,9077.110352,1782.22,0.08,0.8,1.5,1.8,2.97,1.7,6.7
12/12/2013,1.3755,1.3787,1.3804,1.3736,9017,1775.5,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/13/2013,1.3743,1.3755,1.3771,1.371,9006.459961,1775.32,0.08,0.8,1.5,1.8,2.97,1.7,6.7
12/16/2013,1.3761,1.374,1.3799,1.3724,9163.55957,1786.54,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/17/2013,1.3768,1.3762,1.3784,1.3724,9085.120117,1781,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/18/2013,1.3685,1.377,1.3813,1.3675,9181.75,1810.65,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/19/2013,1.3663,1.3685,1.3695,1.3649,9335.740234,1809.6,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/20/2013,1.3672,1.3662,1.371,1.3624,9400.179688,1818.32,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/23/2013,1.3696,1.367,1.3717,1.3666,9488.820313,1827.99,0.09,0.8,1.5,1.8,2.97,1.7,6.7
12/24/2013,1.3684,1.3697,1.3704,1.3655,9444.430176,1833.32,0.08,0.8,1.5,1.8,2.97,1.7,6.7
12/25/2013,1.368,1.3684,1.371,1.3661,9482.460205,1837.67,0.08,0.8,1.5,1.8,2.97,1.7,6.7
12/26/2013,1.3691,1.3679,1.3702,1.3662,9520.490235,1842.02,0.08,0.8,1.5,1.8,2.97,1.7,6.7
12/27/2013,1.3742,1.3692,1.3893,1.3686,9589.389648,1841.4,0.08,0.8,1.5,1.8,2.97,1.7,6.7
12/30/2013,1.3805,1.3744,1.3821,1.3729,9552.160156,1841.07,0.08,0.8,1.5,1.8,2.97,1.7,6.7
12/31/2013,1.3746,1.3803,1.3813,1.3742,9477.820313,1848.36,0.07,0.8,1.5,1.8,2.97,1.7,6.7
1/1/2014,1.3754,1.3742,1.3769,1.3742,9438.930176,1840.17,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/2/2014,1.3672,1.3756,1.3777,1.363,9400.040039,1831.98,0.08,0.8,1.6,1.76,2.87,1.6,6.6
1/3/2014,1.3588,1.3672,1.3674,1.3582,9435.150391,1831.37,0.08,0.8,1.6,1.76,2.87,1.6,6.6
1/6/2014,1.3628,1.3589,1.3653,1.3571,9428,1826.77,0.08,0.8,1.6,1.76,2.87,1.6,6.6
1/7/2014,1.3616,1.3627,1.3657,1.3596,9506.200195,1837.88,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/8/2014,1.3575,1.3617,1.3636,1.3554,9497.839844,1837.49,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/9/2014,1.3609,1.3577,1.3636,1.355,9421.610352,1838.13,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/10/2014,1.367,1.3609,1.3689,1.3577,9473.240234,1842.37,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/13/2014,1.3672,1.3669,1.3685,1.3637,9510.169922,1819.2,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/14/2014,1.3679,1.367,1.3699,1.3648,9540.509766,1838.88,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/15/2014,1.3605,1.368,1.3684,1.3582,9733.80957,1848.38,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/16/2014,1.362,1.3604,1.365,1.3582,9717.709961,1845.89,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/17/2014,1.3541,1.362,1.3623,1.3517,9742.959961,1838.7,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/20/2014,1.3552,1.3543,1.357,1.3508,9715.900391,1841.25,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/21/2014,1.3561,1.3552,1.3571,1.3518,9730.120117,1843.8,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/22/2014,1.3548,1.3559,1.3584,1.3535,9720.110352,1844.86,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/23/2014,1.3695,1.3547,1.3699,1.353,9631.040039,1828.46,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/24/2014,1.3678,1.3697,1.3741,1.3665,9392.019531,1790.29,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/27/2014,1.3672,1.3677,1.3718,1.3654,9349.219727,1781.56,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/28/2014,1.3669,1.3673,1.3689,1.3629,9406.910156,1792.5,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/29/2014,1.3663,1.3668,1.3685,1.3603,9336.730469,1774.2,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/30/2014,1.3556,1.3662,1.3666,1.3543,9373.480469,1794.19,0.07,0.8,1.6,1.76,2.87,1.6,6.6
1/31/2014,1.3487,1.3557,1.357,1.348,9306.480469,1782.59,0.07,0.8,1.6,1.76,2.87,1.6,6.6
2/3/2014,1.3525,1.3493,1.3536,1.3476,9186.519531,1741.89,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/4/2014,1.3519,1.3525,1.3539,1.3494,9127.910156,1755.2,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/5/2014,1.3533,1.3519,1.3555,1.3498,9116.320313,1751.64,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/6/2014,1.359,1.3533,1.3621,1.3485,9256.580078,1773.43,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/7/2014,1.3635,1.359,1.3642,1.3553,9301.919922,1797.02,0.06,0.7,1.1,1.56,2.72,1.6,6.7
2/10/2014,1.3647,1.3634,1.3653,1.3609,9289.860352,1799.84,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/11/2014,1.3639,1.3648,1.3686,1.3631,9478.769531,1819.75,0.06,0.7,1.1,1.56,2.72,1.6,6.7
2/12/2014,1.3594,1.3639,1.3655,1.3563,9540,1819.26,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/13/2014,1.3681,1.3594,1.3694,1.3586,9596.769531,1829.83,0.06,0.7,1.1,1.56,2.72,1.6,6.7
2/14/2014,1.3693,1.3681,1.3718,1.3674,9662.400391,1838.63,0.06,0.7,1.1,1.56,2.72,1.6,6.7
2/17/2014,1.3708,1.3688,1.3725,1.3687,9656.759766,1839.695,0.06,0.7,1.1,1.56,2.72,1.6,6.7
2/18/2014,1.3758,1.3706,1.377,1.3694,9659.780273,1840.76,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/19/2014,1.3733,1.3757,1.3774,1.3724,9660.049805,1828.75,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/20/2014,1.3718,1.3733,1.3763,1.3685,9618.849609,1839.78,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/21/2014,1.374,1.372,1.376,1.3704,9656.950195,1836.25,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/24/2014,1.3735,1.3735,1.377,1.3708,9708.94043,1847.61,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/25/2014,1.3746,1.3735,1.3767,1.3714,9699.349609,1845.12,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/26/2014,1.3688,1.3744,1.3758,1.3661,9661.730469,1845.16,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/27/2014,1.3709,1.3687,1.3727,1.3642,9588.330078,1854.29,0.07,0.7,1.1,1.56,2.72,1.6,6.7
2/28/2014,1.3803,1.3708,1.3824,1.3693,9692.080078,1859.45,0.06,0.7,1.1,1.56,2.72,1.6,6.7
3/3/2014,1.3735,1.3786,1.3793,1.3725,9358.889648,1845.73,0.07,0.5,1.5,1.51,2.58,1.7,6.7
3/4/2014,1.3744,1.3735,1.3782,1.372,9589.150391,1873.91,0.07,0.5,1.5,1.51,2.58,1.7,6.7
3/5/2014,1.3733,1.3742,1.3746,1.3706,9542.019531,1873.81,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/6/2014,1.3861,1.3734,1.3874,1.3723,9542.870117,1877.03,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/7/2014,1.3878,1.386,1.3917,1.3854,9350.75,1878.04,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/10/2014,1.3877,1.3875,1.3898,1.3861,9265.5,1877.17,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/11/2014,1.3859,1.3874,1.388,1.3832,9307.790039,1867.63,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/12/2014,1.3904,1.3859,1.3914,1.3841,9188.69043,1868.2,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/13/2014,1.3869,1.3903,1.3968,1.3844,9017.790039,1846.34,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/14/2014,1.3914,1.3866,1.3937,1.3847,9056.410156,1841.13,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/17/2014,1.3922,1.3911,1.3949,1.3879,9180.889648,1858.83,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/18/2014,1.3934,1.3921,1.3942,1.388,9242.549805,1872.25,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/19/2014,1.3833,1.3933,1.3935,1.3809,9277.049805,1860.77,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/20/2014,1.3779,1.3832,1.3845,1.3749,9296.120117,1872.01,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/21/2014,1.3794,1.3779,1.3813,1.3767,9342.94043,1866.52,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/24/2014,1.3839,1.3792,1.3876,1.376,9188.769531,1857.44,0.09,0.5,1.5,1.51,2.58,1.7,6.7
3/25/2014,1.3827,1.3839,1.3848,1.375,9338.400391,1865.62,0.09,0.5,1.5,1.51,2.58,1.7,6.7
3/26/2014,1.3783,1.3827,1.3829,1.3777,9448.580078,1852.56,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/27/2014,1.374,1.3781,1.3798,1.3729,9451.209961,1849.04,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/28/2014,1.3753,1.374,1.3773,1.3705,9587.19043,1857.62,0.08,0.5,1.5,1.51,2.58,1.7,6.7
3/31/2014,1.3771,1.3755,1.3807,1.3734,9555.910156,1872.34,0.06,0.5,1.5,1.51,2.58,1.7,6.7
4/1/2014,1.3794,1.3769,1.3817,1.3767,9603.709961,1885.52,0.08,0.7,2,1.46,2.46,1.8,6.2
4/2/2014,1.3767,1.3792,1.3821,1.3752,9623.360352,1890.9,0.09,0.7,2,1.46,2.46,1.8,6.2
4/3/2014,1.372,1.3768,1.3807,1.3699,9628.820313,1888.77,0.08,0.7,2,1.46,2.46,1.8,6.2
4/4/2014,1.3703,1.3719,1.3732,1.3672,9695.769531,1865.09,0.08,0.7,2,1.46,2.46,1.8,6.2
4/7/2014,1.3741,1.3696,1.3749,1.3689,9510.849609,1845.04,0.09,0.7,2,1.46,2.46,1.8,6.2
4/8/2014,1.3796,1.3741,1.3813,1.3737,9490.790039,1851.96,0.08,0.7,2,1.46,2.46,1.8,6.2
4/9/2014,1.3855,1.3794,1.3862,1.3779,9506.349609,1872.18,0.08,0.7,2,1.46,2.46,1.8,6.2
4/10/2014,1.3888,1.3855,1.3899,1.3835,9454.540039,1833.08,0.08,0.7,2,1.46,2.46,1.8,6.2
4/11/2014,1.3885,1.3888,1.3907,1.3864,9315.290039,1815.69,0.09,0.7,2,1.46,2.46,1.8,6.2
4/14/2014,1.3821,1.3839,1.3866,1.381,9339.169922,1830.61,0.09,0.7,2,1.46,2.46,1.8,6.2
4/15/2014,1.3814,1.3821,1.3835,1.379,9173.709961,1842.98,0.1,0.7,2,1.46,2.46,1.8,6.2
4/16/2014,1.3816,1.3814,1.3852,1.3804,9317.820313,1862.31,0.09,0.7,2,1.46,2.46,1.8,6.2
4/17/2014,1.3815,1.3816,1.3866,1.381,9409.709961,1864.85,0.09,0.7,2,1.46,2.46,1.8,6.2
4/18/2014,1.3815,1.3814,1.3825,1.3808,9476.950196,1868.37,0.1,0.7,2,1.46,2.46,1.8,6.2
4/21/2014,1.3792,1.3809,1.3832,1.3786,9538.52002,1871.89,0.1,0.7,2,1.46,2.46,1.8,6.2
4/22/2014,1.3805,1.3794,1.3826,1.3785,9600.089844,1879.55,0.1,0.7,2,1.46,2.46,1.8,6.2
4/23/2014,1.3817,1.3805,1.3855,1.38,9544.19043,1875.39,0.1,0.7,2,1.46,2.46,1.8,6.2
4/24/2014,1.3832,1.3819,1.3843,1.3792,9548.679688,1878.61,0.1,0.7,2,1.46,2.46,1.8,6.2
4/25/2014,1.3833,1.3832,1.385,1.3826,9401.549805,1863.4,0.09,0.7,2,1.46,2.46,1.8,6.2
4/28/2014,1.385,1.3834,1.388,1.3814,9446.360352,1869.43,0.09,0.7,2,1.46,2.46,1.8,6.2
4/29/2014,1.3812,1.3849,1.3879,1.3805,9584.120117,1878.33,0.1,0.7,2,1.46,2.46,1.8,6.2
4/30/2014,1.3868,1.3813,1.3878,1.3777,9603.230469,1883.95,0.09,0.7,2,1.46,2.46,1.8,6.2
5/1/2014,1.387,1.3866,1.3889,1.3861,9579.625,1883.68,0.09,0.5,2.1,1.33,2.32,2,6.3
5/2/2014,1.387,1.3868,1.3881,1.3811,9556.019531,1881.14,0.09,0.5,2.1,1.33,2.32,2,6.3
5/5/2014,1.3876,1.3872,1.3892,1.3865,9529.5,1884.66,0.09,0.5,2.1,1.33,2.32,2,6.3
5/6/2014,1.3928,1.3875,1.3952,1.3869,9467.530273,1867.72,0.09,0.5,2.1,1.33,2.32,2,6.3
5/7/2014,1.3912,1.3928,1.394,1.391,9521.299805,1878.21,0.08,0.5,2.1,1.33,2.32,2,6.3
5/8/2014,1.3841,1.3911,1.3993,1.3832,9607.400391,1875.63,0.08,0.5,2.1,1.33,2.32,2,6.3
5/9/2014,1.376,1.3841,1.3847,1.3746,9581.450195,1878.48,0.08,0.5,2.1,1.33,2.32,2,6.3
5/12/2014,1.3757,1.375,1.3775,1.3748,9702.459961,1896.65,0.08,0.5,2.1,1.33,2.32,2,6.3
5/13/2014,1.3704,1.3758,1.3773,1.3691,9754.429688,1897.45,0.09,0.5,2.1,1.33,2.32,2,6.3
5/14/2014,1.3715,1.3704,1.3732,1.3697,9754.389648,1888.53,0.08,0.5,2.1,1.33,2.32,2,6.3
5/15/2014,1.3711,1.3715,1.3733,1.3648,9656.049805,1870.85,0.09,0.5,2.1,1.33,2.32,2,6.3
5/16/2014,1.3695,1.3712,1.3729,1.3687,9629.099609,1877.86,0.09,0.5,2.1,1.33,2.32,2,6.3
5/19/2014,1.3709,1.3703,1.3736,1.3688,9659.389648,1885.08,0.09,0.5,2.1,1.33,2.32,2,6.3
5/20/2014,1.3703,1.3708,1.3714,1.3678,9639.080078,1872.83,0.09,0.5,2.1,1.33,2.32,2,6.3
5/21/2014,1.3687,1.3703,1.3724,1.3635,9697.870117,1888.03,0.09,0.5,2.1,1.33,2.32,2,6.3
5/22/2014,1.3656,1.3687,1.3689,1.3645,9720.910156,1892.49,0.09,0.5,2.1,1.33,2.32,2,6.3
5/23/2014,1.3634,1.3656,1.366,1.3615,9768.009766,1900.53,0.09,0.5,2.1,1.33,2.32,2,6.3
5/26/2014,1.3646,1.3626,1.3655,1.3615,9892.820313,1906.22,0.09,0.5,2.1,1.33,2.32,2,6.3
5/27/2014,1.3634,1.3647,1.367,1.3613,9940.820313,1911.91,0.09,0.5,2.1,1.33,2.32,2,6.3
5/28/2014,1.3591,1.3635,1.3639,1.3588,9939.169922,1909.78,0.09,0.5,2.1,1.33,2.32,2,6.3
5/29/2014,1.3602,1.3589,1.3626,1.3585,9938.900391,1920.03,0.09,0.5,2.1,1.33,2.32,2,6.3
5/30/2014,1.3631,1.3601,1.365,1.3598,9943.269531,1923.57,0.08,0.5,2.1,1.33,2.32,2,6.3
6/2/2014,1.3597,1.3636,1.3646,1.3589,9950.120117,1924.97,0.09,0.5,2.1,1.26,2.2,1.9,6.1
6/3/2014,1.3628,1.3596,1.3647,1.3586,9919.740234,1924.24,0.1,0.5,2.1,1.26,2.2,1.9,6.1
6/4/2014,1.3599,1.3628,1.3639,1.3595,9926.669922,1927.88,0.09,0.5,2.1,1.26,2.2,1.9,6.1
6/5/2014,1.366,1.3599,1.3671,1.3504,9947.830078,1940.46,0.09,0.5,2.1,1.26,2.2,1.9,6.1
6/6/2014,1.3643,1.3662,1.3678,1.362,9987.19043,1949.44,0.09,0.5,2.1,1.26,2.2,1.9,6.1
6/9/2014,1.3594,1.3645,1.367,1.3583,10008.62988,1951.27,0.09,0.5,2.1,1.26,2.2,1.9,6.1
6/10/2014,1.3548,1.3594,1.3603,1.3533,10028.79981,1950.79,0.09,0.5,2.1,1.26,2.2,1.9,6.1
6/11/2014,1.3533,1.3548,1.3558,1.3521,9949.80957,1943.89,0.09,0.5,2.1,1.26,2.2,1.9,6.1
6/12/2014,1.3553,1.3533,1.3574,1.3512,9938.700195,1930.11,0.09,0.5,2.1,1.26,2.2,1.9,6.1
6/13/2014,1.3542,1.3552,1.358,1.3519,9912.870117,1936.16,0.1,0.5,2.1,1.26,2.2,1.9,6.1
6/16/2014,1.3575,1.3535,1.358,1.3514,9883.980469,1937.78,0.1,0.5,2.1,1.26,2.2,1.9,6.1
